%time soc i_tot i_mcu i_rf i_pv v_pv real_i_pv i_batt v_batt i_air_quality_sensor i_methane_sensor i_temperature_sensor i_mic_click_sensor
10115 0.992858253045 -8.33027906116 13 0.001 20.3154184793 6.01257949663 21.3392790612 -6.68163319156 4.52152906498 0.002 0.002 0.002 0.002
10116 0.992858833048 -8.33027906116 13 0.001 20.3154184793 6.01257949663 21.3392790612 -6.68162760489 4.52153284556 0.002 0.002 0.002 0.002
10117 0.99285941305 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -6.68162201819 4.52153662616 0.002 0.002 0.002 0.002
10118 0.992859993053 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -17.0144783981 4.52121225869 0.002 0.002 0.002 0.002
10119 0.992861021529 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.937059621 4.52122433903 0.002 0.002 0.002 0.002
10120 0.99286249512 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9370143666 4.52123391329 0.002 0.002 0.002 0.002
10121 0.992863965349 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9369785004 4.5212434874 0.002 0.002 0.002 0.002
10122 0.992865435575 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9369426349 4.52125306163 0.002 0.002 0.002 0.002
10123 0.992866905797 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9369067692 4.52126263598 0.002 0.002 0.002 0.002
10124 0.992868376016 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9368709031 4.52127221044 0.002 0.002 0.002 0.002
10125 0.992869846232 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9368350368 4.52128178502 0.002 0.002 0.002 0.002
10126 0.992871316445 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9367991702 4.52129135972 0.002 0.002 0.002 0.002
10127 0.992872786655 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9367633032 4.52130093454 0.002 0.002 0.002 0.002
10128 0.992874256861 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.936727436 4.52131050947 0.002 0.002 0.002 0.002
10129 0.992875727065 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9366915686 4.52132008452 0.002 0.002 0.002 0.002
10130 0.992877197266 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9366557008 4.52132965969 0.002 0.002 0.002 0.002
10131 0.992878667463 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9366198327 4.52133923498 0.002 0.002 0.002 0.002
10132 0.992880137657 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9365839644 4.52134881038 0.002 0.002 0.002 0.002
10133 0.992881607848 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9365480957 4.5213583859 0.002 0.002 0.002 0.002
10134 0.992883078036 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9365122268 4.52136796154 0.002 0.002 0.002 0.002
10135 0.992884548221 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9364763576 4.5213775373 0.002 0.002 0.002 0.002
10136 0.992886018403 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9364404881 4.52138711317 0.002 0.002 0.002 0.002
10137 0.992887488582 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9364046183 4.52139668916 0.002 0.002 0.002 0.002
10138 0.992888958757 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9363687482 4.52140626527 0.002 0.002 0.002 0.002
10139 0.99289042893 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9363328779 4.52141584149 0.002 0.002 0.002 0.002
10140 0.992891899099 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9362970072 4.52142541784 0.002 0.002 0.002 0.002
10141 0.992893369265 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9362611363 4.5214349943 0.002 0.002 0.002 0.002
10142 0.992894839428 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -16.936225265 4.52144457087 0.002 0.002 0.002 0.002
10143 0.992896309588 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0148248079 4.52145164834 0.002 0.002 0.002 0.002
10144 0.992897783158 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0147981745 4.52146126928 0.002 0.002 0.002 0.002
10145 0.992899260138 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0147619697 4.52147089061 0.002 0.002 0.002 0.002
10146 0.992900737116 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0147257637 4.52148051205 0.002 0.002 0.002 0.002
10147 0.99290221409 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0146895573 4.52149013362 0.002 0.002 0.002 0.002
10148 0.992903691061 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0146533507 4.5214997553 0.002 0.002 0.002 0.002
10149 0.992905168029 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0146171437 4.52150937711 0.002 0.002 0.002 0.002
10150 0.992906644994 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0145809365 4.52151899903 0.002 0.002 0.002 0.002
10151 0.992908121956 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.014544729 4.52152862107 0.002 0.002 0.002 0.002
10152 0.992909598914 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0145085212 4.52153824322 0.002 0.002 0.002 0.002
10153 0.99291107587 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0144723131 4.5215478655 0.002 0.002 0.002 0.002
10154 0.992912552822 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0144361047 4.5215574879 0.002 0.002 0.002 0.002
10155 0.992914029771 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.014399896 4.52156711041 0.002 0.002 0.002 0.002
10156 0.992915506717 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0143636871 4.52157673304 0.002 0.002 0.002 0.002
10157 0.99291698366 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0143274778 4.5215863558 0.002 0.002 0.002 0.002
10158 0.9929184606 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0142912682 4.52159597867 0.002 0.002 0.002 0.002
10159 0.992919937537 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0142550584 4.52160560165 0.002 0.002 0.002 0.002
10160 0.99292141447 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0142188482 4.52161522476 0.002 0.002 0.002 0.002
10161 0.9929228914 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0141826378 4.52162484799 0.002 0.002 0.002 0.002
10162 0.992924368327 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0141464271 4.52163447133 0.002 0.002 0.002 0.002
10163 0.992925845251 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0141102161 4.52164409479 0.002 0.002 0.002 0.002
10164 0.992927322172 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0140740048 4.52165371837 0.002 0.002 0.002 0.002
10165 0.99292879909 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0140377932 4.52166334207 0.002 0.002 0.002 0.002
10166 0.992930276005 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0140015813 4.52167296589 0.002 0.002 0.002 0.002
10167 0.992931752916 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0139653691 4.52168258983 0.002 0.002 0.002 0.002
10168 0.992933229824 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0139291566 4.52169221388 0.002 0.002 0.002 0.002
10169 0.992934706729 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0138929438 4.52170183806 0.002 0.002 0.002 0.002
10170 0.992936183631 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0138567308 4.52171146235 0.002 0.002 0.002 0.002
10171 0.99293766053 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0138205174 4.52172108676 0.002 0.002 0.002 0.002
10172 0.992939137426 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0137843038 4.52173071129 0.002 0.002 0.002 0.002
10173 0.992940614319 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0137480898 4.52174033594 0.002 0.002 0.002 0.002
10174 0.992942091208 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0137118756 4.52174996071 0.002 0.002 0.002 0.002
10175 0.992943568094 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0136756611 4.52175958559 0.002 0.002 0.002 0.002
10176 0.992945044977 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0136394463 4.5217692106 0.002 0.002 0.002 0.002
10177 0.992946521857 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0136032312 4.52177883572 0.002 0.002 0.002 0.002
10178 0.992947998734 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0135670158 4.52178846096 0.002 0.002 0.002 0.002
10179 0.992949475608 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0135308001 4.52179808632 0.002 0.002 0.002 0.002
10180 0.992950952479 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0134945841 4.5218077118 0.002 0.002 0.002 0.002
10181 0.992952429346 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0134583678 4.5218173374 0.002 0.002 0.002 0.002
10182 0.99295390621 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0134221512 4.52182696311 0.002 0.002 0.002 0.002
10183 0.992955383071 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0133859344 4.52183658895 0.002 0.002 0.002 0.002
10184 0.992956859929 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0133497172 4.5218462149 0.002 0.002 0.002 0.002
10185 0.992958336784 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0133134998 4.52185584097 0.002 0.002 0.002 0.002
10186 0.992959813636 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0132772821 4.52186546716 0.002 0.002 0.002 0.002
10187 0.992961290484 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.013241064 4.52187509347 0.002 0.002 0.002 0.002
10188 0.99296276733 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0132048457 4.5218847199 0.002 0.002 0.002 0.002
10189 0.992964244172 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0131686271 4.52189434645 0.002 0.002 0.002 0.002
10190 0.992965721011 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0131324082 4.52190397311 0.002 0.002 0.002 0.002
10191 0.992967197847 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.013096189 4.52191359989 0.002 0.002 0.002 0.002
10192 0.99296867468 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0130599695 4.5219232268 0.002 0.002 0.002 0.002
10193 0.99297015151 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0130237497 4.52193285382 0.002 0.002 0.002 0.002
10194 0.992971628336 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0129875297 4.52194248096 0.002 0.002 0.002 0.002
10195 0.99297310516 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0129513093 4.52195210821 0.002 0.002 0.002 0.002
10196 0.99297458198 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0129150886 4.52196173559 0.002 0.002 0.002 0.002
10197 0.992976058797 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0128788677 4.52197136309 0.002 0.002 0.002 0.002
10198 0.992977535611 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0128426465 4.5219809907 0.002 0.002 0.002 0.002
10199 0.992979012422 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0128064249 4.52199061843 0.002 0.002 0.002 0.002
10200 0.99298048923 45.3137209388 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0127702031 4.52200024628 48.2 18 0.3 0.15
10201 0.992981966034 45.3137209388 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 36.3043483613 4.52370755186 48.2 18 0.3 0.15
10202 0.992981128726 45.3137209388 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 36.290646632 4.52368651535 48.2 18 0.3 0.15
10203 0.992977977902 45.3137209388 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 36.2908153945 4.52366587118 48.2 18 0.3 0.15
10204 0.992974827665 45.3137209388 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 36.290981011 4.52364522747 48.2 18 0.3 0.15
10205 0.992971677413 45.3137209388 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 36.2911466254 4.5236245843 48.2 18 0.3 0.15
10206 0.992968527147 45.0157209388 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 36.2913122369 4.52360394167 48.2 18 0.002 0.15
10207 0.992965376867 45.0157209388 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 36.0528114952 4.52357570288 48.2 18 0.002 0.15
10208 0.992962236931 45.0157209388 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 36.0530365578 4.52355519926 48.2 18 0.002 0.15
10209 0.992959107337 45.0157209388 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 36.053199973 4.52353469444 48.2 18 0.002 0.15
10210 0.992955977726 45.0157209388 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 36.0533633993 4.52351419016 48.2 18 0.002 0.15
10211 0.992952848101 45.0157209388 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 36.0535268227 4.52349368641 48.2 18 0.002 0.15
10212 0.992949718461 44.8677209388 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 36.0536902434 4.52347318319 48.2 18 0.002 0.002
10213 0.992946588808 44.8677209388 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 35.9353179536 4.52344890907 48.2 18 0.002 0.002
10214 0.992943464285 44.8677209388 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 35.9355107928 4.52342847541 48.2 18 0.002 0.002
10215 0.992940344891 44.8677209388 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 35.9356731241 4.52340804143 48.2 18 0.002 0.002
10216 0.992937225482 44.8677209388 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 35.9358354594 4.52338760797 48.2 18 0.002 0.002
10217 0.992934106059 44.8677209388 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 35.935997792 4.52336717505 48.2 18 0.002 0.002
10218 0.992930986622 44.8677209388 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 35.9361601219 4.52334674266 48.2 18 0.002 0.002
10219 0.992927867171 44.8677209388 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 35.936322449 4.5233263108 48.2 18 0.002 0.002
10220 0.992924747705 44.8677209388 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 35.9364847733 4.52330587947 48.2 18 0.002 0.002
10221 0.992921628226 44.8677209388 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 35.9366470949 4.52328544867 48.2 18 0.002 0.002
10222 0.992918508732 44.8677209388 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 35.9368094137 4.52326501841 48.2 18 0.002 0.002
10223 0.992915389224 44.8677209388 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 35.9369717297 4.52324458868 48.2 18 0.002 0.002
10224 0.992912269703 44.8677209388 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 35.937134043 4.52322415948 48.2 18 0.002 0.002
10225 0.992909150167 44.8677209388 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 35.9372963535 4.52320373081 48.2 18 0.002 0.002
10226 0.992906030617 44.8677209388 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 35.9374586613 4.52318330267 48.2 18 0.002 0.002
10227 0.992902911053 44.8677209388 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 35.9376209663 4.52316287507 48.2 18 0.002 0.002
10228 0.992899791475 44.8677209388 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 35.9377832685 4.523142448 48.2 18 0.002 0.002
10229 0.992896671883 44.8677209388 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 35.937945568 4.52312202146 48.2 18 0.002 0.002
10230 0.992893552276 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 35.9381078648 4.52310159545 0.002 0.002 0.002 0.002
10231 0.992890432656 -8.33027906116 13 0.001 20.3154184793 6.01257949663 21.3392790612 -17.0085914783 4.5213985964 0.002 0.002 0.002 0.002
10232 0.992889611062 -8.33027906116 13 0.001 20.3154184793 6.01257949663 21.3392790612 -6.68182040861 4.52173640274 0.002 0.002 0.002 0.002
10233 0.992890639292 -8.33027906116 13 0.001 20.3154184793 6.01257949663 21.3392790612 -6.68132122841 4.52174019823 0.002 0.002 0.002 0.002
10234 0.992891219289 -8.33027906116 13 0.001 20.3154184793 6.01257949663 21.3392790612 -6.68131562019 4.52174397984 0.002 0.002 0.002 0.002
10235 0.992891799265 -8.33027906116 13 0.001 20.3154184793 6.01257949663 21.3392790612 -6.6813100325 4.52174776146 0.002 0.002 0.002 0.002
10236 0.99289237924 -8.33027906116 13 0.001 20.3154184793 6.01257949663 21.3392790612 -6.6813044448 4.52175154309 0.002 0.002 0.002 0.002
10237 0.992892959215 -21.3282790612 0.002 0.001 20.3154184793 6.01257949663 21.3392790612 -6.68129885708 4.52175532475 0.002 0.002 0.002 0.002
10238 0.992893539189 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -17.0136554782 4.52143073725 0.002 0.002 0.002 0.002
10239 0.992894567616 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9362412109 4.52144282191 0.002 0.002 0.002 0.002
10240 0.992896041135 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9361959447 4.52145239885 0.002 0.002 0.002 0.002
10241 0.992897511293 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9361600719 4.52146197564 0.002 0.002 0.002 0.002
10242 0.992898981448 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9361241999 4.52147155255 0.002 0.002 0.002 0.002
10243 0.992900451599 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9360883276 4.52148112957 0.002 0.002 0.002 0.002
10244 0.992901921747 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.936052455 4.52149070672 0.002 0.002 0.002 0.002
10245 0.992903391892 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9360165821 4.52150028398 0.002 0.002 0.002 0.002
10246 0.992904862034 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9359807089 4.52150986136 0.002 0.002 0.002 0.002
10247 0.992906332173 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9359448354 4.52151943885 0.002 0.002 0.002 0.002
10248 0.992907802308 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9359089616 4.52152901647 0.002 0.002 0.002 0.002
10249 0.992909272441 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9358730876 4.5215385942 0.002 0.002 0.002 0.002
10250 0.99291074257 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9358372132 4.52154817205 0.002 0.002 0.002 0.002
10251 0.992912212697 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9358013386 4.52155775001 0.002 0.002 0.002 0.002
10252 0.99291368282 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9357654637 4.5215673281 0.002 0.002 0.002 0.002
10253 0.99291515294 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9357295884 4.5215769063 0.002 0.002 0.002 0.002
10254 0.992916623057 -21.2292790612 0.002 0.1 20.3154184793 6.01257949663 21.3392790612 -16.9356937129 4.52158648462 0.002 0.002 0.002 0.002
