Image; Original Power; brightness_0.5_boost_1.0; brightness_0.5_boost_1.1; brightness_0.5_boost_1.2; brightness_0.5_boost_1.3; brightness_0.5_boost_1.4; brightness_0.6_boost_1.0; brightness_0.6_boost_1.1; brightness_0.6_boost_1.2; brightness_0.6_boost_1.3; brightness_0.6_boost_1.4; brightness_0.7_boost_1.0; brightness_0.7_boost_1.1; brightness_0.7_boost_1.2; brightness_0.7_boost_1.3; brightness_0.7_boost_1.4; brightness_0.8_boost_1.0; brightness_0.8_boost_1.1; brightness_0.8_boost_1.2; brightness_0.8_boost_1.3; brightness_0.8_boost_1.4; Histogram Equalization; CLAHE
images\BSR\BSDS500\test\69007.jpg; 3.165319687608342; 1.837597017724198; 1.9080959413947456; 1.9792117334414665; 2.0488019940470608; 2.1171178809428515; 2.1153348611520597; 2.19854791360001; 2.2804315741432526; 2.3607169831785852; 2.4397047185408884; 2.3856856593681854; 2.4799269599129707; 2.572019056596166; 2.662641479585283; 2.751258679760189; 2.6506069204299703; 2.753971555615875; 2.8560944553325704; 2.952040439283655; 3.033733947843442; 3.3862508411914627; 3.139770437298878
images\BSR\BSDS500\test\69022.jpg; 2.587556216831572; 1.4998377763768627; 1.6118382646962135; 1.7257868718292133; 1.8373247901230099; 1.9464929771668877; 1.7258158900547484; 1.8588851415495486; 1.990365935584711; 2.1188654799638775; 2.2452930149214327; 1.9465545686240833; 2.097566640104815; 2.244974853628188; 2.3900950596367583; 2.5320145026721668; 2.164026433784923; 2.3290611645956893; 2.49252182640567; 2.6539489665058094; 2.8113134800592583; 3.3710282751766223; 2.6823757590912813
images\BSR\BSDS500\test\70011.jpg; 3.0794835663801328; 1.7870627071766303; 1.9221357198191047; 2.057431513032199; 2.190570400840304; 2.3206161397827514; 2.057431513032199; 2.2162161366317688; 2.37233785465969; 2.5255923487301764; 2.675829708383548; 2.3206161397827514; 2.5002615989299497; 2.6756049444687284; 2.8483980889642186; 3.017341952959163; 2.5783662774000593; 2.775366504352748; 2.9703534536845386; 3.161513060976841; 3.3493075907398073; 2.958664155829987; 3.150541961954167
images\BSR\BSDS500\test\70090.jpg; 2.13376128023434; 1.232915728839764; 1.3242823660952017; 1.4185744988046871; 1.51032434849306; 1.6001949449831667; 1.4187035479585808; 1.5274785602974756; 1.6367438771611622; 1.7429963972827964; 1.8470772100359347; 1.600469822514064; 1.7254169768556233; 1.8468659921826427; 1.9671868599050428; 2.081398138709344; 1.7803587041786861; 1.916318827528833; 2.050436269448296; 2.1847171363839197; 2.3133973397716714; 2.92970261005293; 2.0720493775102473
images\BSR\BSDS500\test\71076.jpg; 3.7255237858942087; 2.1650508044611056; 2.3290774304281943; 2.4928159138936636; 2.653586201801973; 2.8111234028310803; 2.4928159138936636; 2.6849229724072985; 2.8737186625142157; 3.0589819442945236; 3.2408882557866248; 2.8111234028310803; 3.0283981949405763; 3.2406752053574435; 3.449465772791093; 3.6537689221775835; 3.1220473720425943; 3.3609792903011604; 3.5964213895667196; 3.826721781367045; 4.046728090488216; 3.126829235022612; 3.539286214124896
images\BSR\BSDS500\test\71099.jpg; 3.0729424969838472; 1.7838454804790094; 1.9175043577627255; 2.052820538825447; 2.1847979764167103; 2.3139585985818383; 2.0532688646747053; 2.2106629483619757; 2.3661602058353552; 2.5188134969575606; 2.6691033586726416; 2.314865034418434; 2.4943368109124218; 2.6693748609297305; 2.8414306733684525; 3.008997984616616; 2.5724331638813696; 2.768278840454584; 2.9624632722680224; 3.1537523043178393; 3.3404363188637096; 3.367345594844936; 3.0324950645839364
images\BSR\BSDS500\test\77062.jpg; 3.053775272072467; 1.7732687482324787; 1.879110594047463; 1.987455929706367; 2.0931855778416573; 2.1967980287159223; 2.0398927067070542; 2.166061999361964; 2.290744441671854; 2.4129073932811966; 2.5328822743954515; 2.30030457203058; 2.443787391480776; 2.583713653020807; 2.721755882774366; 2.855922956040295; 2.5564167839714296; 2.7130844115630075; 2.868406780919132; 3.018652843143649; 3.157669306878447; 3.6309460342476294; 3.0107620840369207
images\BSR\BSDS500\test\78098.jpg; 3.192266935698225; 1.8531902084163665; 1.975814025667324; 2.0994516740915956; 2.2198769120476824; 2.3385557971742963; 2.1334379686606284; 2.2774553396745527; 2.4197260553047872; 2.5591920290256116; 2.6964924856367722; 2.405626290609197; 2.5695256192834623; 2.7293491930130034; 2.8869097511136688; 3.0395935573331707; 2.6729561231650067; 2.8522257621113742; 3.029193058288063; 3.18810327401118; 3.3129421100190197; 3.2446666772857027; 3.1579797807578807
images\BSR\BSDS500\test\79073.jpg; 2.5760372123911552; 1.4921760391221635; 1.6003794358970491; 1.7100177549605287; 1.8171265485248822; 1.9223107840102955; 1.7177019268920477; 1.8455144577592164; 1.9719567265533138; 2.0957454814523997; 2.2173412098945096; 1.9374773945499373; 2.082890862725678; 2.224537241486185; 2.3643851266941245; 2.500170947702932; 2.1537207009284653; 2.3125915799514085; 2.4697217398567957; 2.6204499618878216; 2.7518602865864654; 3.1592057890521112; 2.540131462131244
images\BSR\BSDS500\test\80085.jpg; 2.989738377588706; 1.7353703623834484; 1.763986907697631; 1.7932275331251548; 1.8217706867874122; 1.8497829571822522; 1.9972916298736738; 2.0314288999105403; 2.065072190669557; 2.0980098985246336; 2.130448524954966; 2.2523745552288696; 2.2910949473723945; 2.3289014403832433; 2.3660960783472285; 2.4025070562047066; 2.502725810313497; 2.545075447825482; 2.586899541968263; 2.62800926619677; 2.6665147616453626; 3.192730039441334; 2.9622304751169506
images\BSR\BSDS500\test\80090.jpg; 2.4212105615985933; 1.4015094164162143; 1.5066996325435589; 1.6132217602827628; 1.7177380143785668; 1.8198802536112768; 1.6132328243429324; 1.738404018315523; 1.8610476930762805; 1.9811410569673251; 2.0996466438381223; 1.8199045021893796; 1.961350453672233; 2.0993805445758738; 2.235135431678808; 2.369055141197038; 2.02336373399729; 2.178139099452955; 2.331434017091838; 2.481841248740671; 2.6290427485415293; 2.963559867655228; 2.3866000023759724
images\BSR\BSDS500\test\8068.jpg; 2.7981073860115067; 1.6240931623411965; 1.7377792264541354; 1.8551055682133368; 1.9686911186645526; 2.0805544777704887; 1.867874880761322; 2.0046605207502863; 2.1381565574667936; 2.2698041390635844; 2.3999712674826323; 2.105780519561038; 2.261017119541995; 2.412188701995242; 2.5615318621230028; 2.7081412284714546; 2.3413571906432824; 2.5102678544223367; 2.6776068081930213; 2.824215817663432; 2.933137383215731; 3.630207969941847; 2.732390297036683
images\BSR\BSDS500\test\81066.jpg; 3.822781563692458; 2.222340107025346; 2.3190392453674873; 2.4161573795187214; 2.5113060048442732; 2.6045570792678276; 2.55877474512636; 2.67257562724481; 2.7842579304962203; 2.8939763944506036; 3.00178281009395; 2.885271444608075; 3.013965611692086; 3.139743961199512; 3.2635263778850083; 3.384942815502215; 3.204282293981363; 3.3456171154116; 3.4851921819337193; 3.6211945197272013; 3.751587248946444; 3.2227696933200884; 3.5966747586002987
images\BSR\BSDS500\test\81090.jpg; 2.878566159335382; 1.6696114003043778; 1.7417972427240445; 1.816169423653431; 1.8883644512681603; 1.9596306347038948; 1.9213290513772738; 2.0073634610818902; 2.0933185168852946; 2.1770275301066735; 2.259237772059149; 2.166929602224967; 2.2653826896741664; 2.3611559502124893; 2.4556723962487803; 2.54687076960702; 2.4082368772318943; 2.5155983408206137; 2.6212385629398574; 2.726315875979787; 2.8224374384329147; 3.179018102315705; 2.850123416371544
images\BSR\BSDS500\test\81095.jpg; 3.8182643257748974; 2.219522098009317; 2.287948005324938; 2.3567759984277448; 2.424280670369464; 2.4903781643360863; 2.555432252227256; 2.636179123320663; 2.7153729088969376; 2.793156893047106; 2.8696172782277416; 2.881607604646033; 2.9728597165483834; 3.0620802658138806; 3.149754837221066; 3.2359382133097156; 3.200139622404875; 3.300388437721882; 3.3993571766260464; 3.4960715531304767; 3.589643260169506; 3.028837811731111; 3.78006813996551
images\BSR\BSDS500\test\87015.jpg; 4.125114295392366; 2.3996035360995265; 2.581176054390259; 2.76249468078442; 2.9405162258487985; 3.114837844086354; 2.76249468078442; 2.9753717796296644; 3.184086881328758; 3.38919224753748; 3.5905973964162157; 3.114837844086354; 3.355306208678802; 3.590417140556734; 3.8215611881079345; 4.0484280364035765; 3.4589898987260606; 3.723543576485168; 3.984443574803564; 4.238374878041088; 4.478432167587002; 3.4341921559367425; 3.9156799308081243
images\BSR\BSDS500\test\92014.jpg; 3.8703163272181476; 2.2499837169046337; 2.4166080737767928; 2.582705012316885; 2.7437854235923966; 2.9035421728443347; 2.5916504571342656; 2.7855077432115536; 2.9756243520602763; 3.162394181292821; 3.3479137997115016; 2.921152780174688; 3.1411866442721057; 3.3564017528535004; 3.5680286092545224; 3.77306138842819; 3.2453831633152403; 3.4860920451181454; 3.723495455841923; 3.926568111381855; 4.083699148159314; 3.664685282843897; 3.5411452803369308
images\BSR\BSDS500\test\94095.jpg; 3.3721073956735164; 1.9589891090828502; 2.0864765335795994; 2.213789215564303; 2.3395981658191976; 2.462125711941655; 2.254715220936415; 2.405048928683351; 2.551977610054104; 2.696427523751279; 2.838260709938798; 2.5430093313295723; 2.712557166974369; 2.877983117936751; 3.0407944969985508; 3.2007785991609192; 2.825150904545871; 3.011116065332494; 3.1949796426732213; 3.375146995584754; 3.551539727747355; 3.728985958488553; 2.957832222625333
images\BSR\BSDS500\test\97010.jpg; 3.666381193757514; 2.1306197157182796; 2.233709528259592; 2.3369232726171667; 2.438033542270055; 2.5372986653588097; 2.453286126093331; 2.574238475768072; 2.693042492155216; 2.8096846408015597; 2.9244106893210606; 2.7663144854501667; 2.9031841029825824; 3.036940881438228; 3.16855209712807; 3.2972704140717117; 3.072576895162266; 3.222843094567564; 3.371150993816295; 3.5100071159025465; 3.631183261993913; 3.278945567968189; 3.6419181466461072
images\BSR\BSDS500\train\100075.jpg; 3.0424598594190195; 1.765851977105443; 1.8762711189113044; 1.9876040800817216; 2.0969225470303994; 2.203784190542871; 2.032554204557756; 2.163255544544228; 2.2914048825042133; 2.417218906773271; 2.5408938996898742; 2.292469119659637; 2.4401368003367083; 2.5843949384119647; 2.7263384510336444; 2.865886800184419; 2.547268002130045; 2.709119311956075; 2.869136152638676; 3.026581161430816; 3.17955062695131; 3.375080106019216; 2.738951241819943
images\BSR\BSDS500\train\100080.jpg; 3.1972156014261746; 1.8565152463233994; 1.9732565571732636; 2.090078527211035; 2.2055565800098025; 2.3180561384832745; 2.136672111149667; 2.2747941128893583; 2.409313977486935; 2.541815107083838; 2.6719574900817347; 2.410239436767959; 2.565839467991601; 2.7174643748120704; 2.867198015868782; 3.014523771097577; 2.677735835586242; 2.8482610509002257; 3.017059579432474; 3.182123370281788; 3.344714007500439; 3.4604090208651077; 2.981962118118031
images\BSR\BSDS500\train\100098.jpg; 3.8837685109953943; 2.2584478633176865; 2.3914701380293204; 2.5249143094214417; 2.654367252356623; 2.782544480955763; 2.6002854685252017; 2.755946928953365; 2.9086123381504656; 3.058772372880136; 3.2075734414858346; 2.9310919692770225; 3.107783695533112; 3.2805819097621436; 3.450606773055245; 3.615534888589127; 3.2561801872902256; 3.4494587850222858; 3.640121391862003; 3.798891568699976; 3.9141437888700037; 3.7060786535096337; 3.632702575722076
images\BSR\BSDS500\train\103041.jpg; 3.1332359165212575; 1.818706004930917; 1.913673416717096; 2.008759350311992; 2.1024596451177398; 2.19385835964035; 2.093754960717249; 2.205800003417004; 2.3154725129141314; 2.423133341923368; 2.528928835338408; 2.3614128704358732; 2.4879707757479617; 2.6113581700398623; 2.732793341503731; 2.8520638292286877; 2.623714388162569; 2.762333681352279; 2.899315274323566; 3.0330155970435753; 3.162024346025605; 3.6457983016405593; 2.7204095622538285
images\BSR\BSDS500\train\104022.jpg; 3.236809493308984; 1.8796866334902116; 2.0197015454186054; 2.159704753495834; 2.298026618116939; 2.432582205132786; 2.1635348412941373; 2.328957365718564; 2.4904288560354755; 2.6490366738553512; 2.8050113228620197; 2.4401528468864613; 2.6265530152406487; 2.808517272345196; 2.9873851272992353; 3.163918495558956; 2.7112652657595433; 2.915570539683972; 3.117645522602763; 3.3157122035037654; 3.509333442448365; 3.6370616520176284; 2.77162409372487
images\BSR\BSDS500\train\105019.jpg; 3.887539521992746; 2.2604764290272366; 2.4316304842314405; 2.6025124492505722; 2.7703357757579905; 2.9345133509942967; 2.602555091947939; 2.80303298133029; 2.9998535295233535; 3.19309812441568; 3.3829644658434925; 2.9345995385162773; 3.161387195030736; 3.382783813086768; 3.6007442513314363; 3.814087411883219; 3.2591768850477942; 3.5083321152488254; 3.753999670364782; 3.9958063960346735; 4.23216994807931; 3.3369986821690723; 3.49308187452134
images\BSR\BSDS500\train\105053.jpg; 3.3192089162889133; 1.9276861012284647; 2.073477165096263; 2.218729854501824; 2.3625495882373446; 2.502448663259495; 2.2189229189641613; 2.390942002051582; 2.5585632212147607; 2.7234231467236345; 2.885336221554718; 2.5028339259783823; 2.6964298743875283; 2.885330575757624; 3.0712722217411597; 3.2546270491914306; 2.7806954487408255; 2.992899077887318; 3.202938599512278; 3.4084208952302593; 3.609169115195388; 3.4999942048078507; 2.8789275247617763
images\BSR\BSDS500\train\106020.jpg; 3.393411972380648; 1.9718601637855475; 2.0825718008724805; 2.193571704305678; 2.3035205793352334; 2.41024742475118; 2.268929698021373; 2.400478749388688; 2.5285269899830243; 2.654504252784193; 2.778428294988445; 2.5589396843319085; 2.7070039497069556; 2.851497071469911; 2.993565802267079; 3.133840023968701; 2.8429009270162124; 3.00511048875038; 3.1657104130046756; 3.319626652382021; 3.462960983078111; 3.7728273788132207; 2.921860639077509
images\BSR\BSDS500\train\106025.jpg; 2.4271162954509826; 1.4080143292167158; 1.469397300059434; 1.534599504166012; 1.5984195592290797; 1.660502027019911; 1.617334096690771; 1.695078933583949; 1.7691592788176331; 1.8426134521509034; 1.915074633177184; 1.8239279768060663; 1.9111778226157539; 1.995273987158957; 2.078975370553408; 2.1616543847951695; 2.029192032910203; 2.1235447275769697; 2.2183013150152204; 2.305065485583837; 2.386227725731619; 3.7592630959396507; 1.8433873233035458
images\BSR\BSDS500\train\108041.jpg; 3.6738229530604856; 2.135724388216916; 2.2864282947333487; 2.43737849261583; 2.5855846246800387; 2.7307478129997156; 2.4583841349837248; 2.635622776961057; 2.8094315312073586; 2.980148921555927; 3.1479838831679046; 2.7721771492436678; 2.9724715516755023; 3.1682124416971815; 3.3608114333676067; 3.5494736120355768; 3.0792023230883245; 3.299114838572789; 3.516274497527346; 3.7235080126606266; 3.91402794494772; 3.5729837556212285; 3.32791815099682
images\BSR\BSDS500\train\108073.jpg; 2.355476270965493; 1.364229347414538; 1.4647095071605305; 1.5678472437447502; 1.668317146249976; 1.7670341587829343; 1.5693913647256046; 1.690093306734372; 1.8081210644664707; 1.9240691721197418; 2.0386770140171806; 1.7701263218009768; 1.9066631437801576; 2.03991929918586; 2.1712769528342934; 2.300893261630984; 1.968539867372763; 2.1175261712933744; 2.265078990132616; 2.405859207777624; 2.5327243594063575; 3.210285333071972; 1.9264642016966638
images\BSR\BSDS500\train\109034.jpg; 4.581775855032166; 2.6669740507008375; 2.8227786960440158; 2.978011893927095; 3.1296760642494657; 3.27907229627155; 3.0705971480557563; 3.25239601312822; 3.4307266934789618; 3.6060574244384047; 3.778813892564795; 3.4616199698232206; 3.6673575992685192; 3.8686455857622515; 4.066605019365079; 4.259514477106337; 3.8437926804936113; 4.069957500592865; 4.292641537016934; 4.4904945983158875; 4.6466760001032235; 3.623768884152501; 4.26863838572107
images\BSR\BSDS500\train\112082.jpg; 4.282635043483695; 2.491677863455942; 2.65007121407013; 2.808433542173793; 2.9627751604752217; 3.114915368363995; 2.8693507958828697; 3.0544117759421336; 3.236044693274038; 3.414593411307122; 3.590816801690025; 3.2344154431595022; 3.444096624913305; 3.6492488858023298; 3.8508369065769337; 4.047323701312309; 3.592235695132242; 3.8223277529343025; 4.0492032899380535; 4.25372572901845; 4.427778256734992; 3.4984057463541105; 3.9101049314475125
images\BSR\BSDS500\train\113009.jpg; 2.6930958149887787; 1.5616528407486092; 1.677492904705017; 1.7950379211028977; 1.9099704831663697; 2.0228565952528803; 1.7970628915191804; 1.9347307435721326; 2.0699580889021996; 2.202548702920291; 2.3331568359968853; 2.02687892124045; 2.1825903701721256; 2.3347876304189867; 2.4846169795452124; 2.6314605067332724; 2.253075239280385; 2.4234779684310976; 2.5926402018116215; 2.748223969484929; 2.8837813880559646; 3.2966135058678483; 2.2284989440614478
images\BSR\BSDS500\train\113016.jpg; 4.0003529386144585; 2.326240132077204; 2.5025130243710922; 2.6783334053210273; 2.85081352663122; 3.0198365531710065; 2.6784319166618986; 2.884602805213117; 3.0871186058772477; 3.285939902543651; 3.4812945911105158; 3.02003114853151; 3.253242622666163; 3.4812211068647954; 3.7053781120530194; 3.9245339891408038; 3.3539249236754105; 3.610350265217472; 3.8630602938374783; 4.103449607509775; 4.318118210406747; 3.216345113130748; 3.6368021111343145
images\BSR\BSDS500\train\113044.jpg; 4.560707116108541; 2.6539862110277856; 2.8556129404870134; 3.056034017000337; 3.252663877046528; 3.445612521707406; 3.056041829008756; 3.2914049846708435; 3.522082377083223; 3.748772629312539; 3.9715418408337673; 3.445627806905687; 3.7115111902347637; 3.971398520419252; 4.2270028557324; 4.477446662427059; 3.825684372675421; 4.118446597497737; 4.4067504031570905; 4.67859325112905; 4.912433279523557; 3.214717214864278; 4.2715106417548245
images\BSR\BSDS500\train\117054.jpg; 4.1129299080789234; 2.392845579740816; 2.5632130921182728; 2.734102824478109; 2.9015735792686908; 3.0657286945755824; 2.754025676633323; 2.954216015699091; 3.150934160523334; 3.3440122046107805; 3.533626771474059; 3.1051288970549615; 3.3316219785658387; 3.552952237158017; 3.7706637315372973; 3.9838759688507595; 3.4483720789491517; 3.6974881805903426; 3.943179474371951; 4.181394310500562; 4.3985731652452404; 3.673132150922031; 4.066959462513637
images\BSR\BSDS500\train\118020.jpg; 2.9114946314530736; 1.688954337448469; 1.8007039213321454; 1.913740141967425; 2.0245447559150294; 2.13294635654314; 1.944041033889721; 2.076099581734707; 2.206449664737818; 2.334153120127409; 2.4594801501513817; 2.1927044710453094; 2.3424753033518355; 2.4887032511279226; 2.632848099360376; 2.7731841119045813; 2.436671899716068; 2.6006853704839292; 2.7631562299603827; 2.9221804716385744; 3.0758232521621127; 3.3532509866221702; 2.8564178134442226
